Time [min],Intensity [counts]
Chromatogram,
14.95,8038
14.96,8604
14.97,8458
14.97,8348
14.98,7442
14.98,7807
14.99,8015
15.00,7120
15.00,7213
15.01,9095
15.01,8962
15.02,10778
15.03,13950
15.03,15303
15.04,17097
15.04,16687
15.05,19147
15.06,18110
15.06,18164
15.07,17486
15.07,15447
15.08,13870
15.09,14571
15.09,13459
15.10,14212
15.10,13653
15.11,14151
15.12,14742
15.12,15277
15.13,17645
15.13,15608
15.14,15786
15.15,16875
15.15,16564
15.16,14784
15.16,14241
15.17,13082
15.18,13133
15.18,12595
15.19,9652
15.20,9807
15.20,8873
15.21,9165
15.21,8721
15.22,8745
15.23,7977
15.23,9021
15.24,7126
15.24,8136
15.25,7202
15.26,7720
15.26,7544
15.27,6949
15.27,7064
15.28,9117
15.29,7877
15.29,9509
15.30,10315
15.30,11971
15.31,13170
15.32,13347
15.32,12349
15.33,11720
15.33,11640
15.34,10751
15.35,10438
15.35,9809
15.36,9731
15.36,9491
15.37,8683
15.38,9025
15.38,9298
15.39,9287
15.39,8845
15.40,8703
15.41,8237
15.41,8219
15.42,7689
15.42,8432
15.43,8427
15.44,7665
15.44,7827
15.45,7867
15.45,8815
15.46,8516
15.47,10056
15.47,8479
15.48,10390
15.49,8138
15.49,8171
15.50,7601
15.50,7071
15.51,6680
15.52,8651
15.52,13455
15.53,14275
15.53,15559
15.54,17229
15.55,18612
15.55,21863
15.56,22344
15.56,24919
15.57,25287
15.58,26531
15.58,26054
15.59,25637
15.59,24744
15.60,23479
15.61,22570
15.61,19013
15.62,18430
15.62,18674
15.63,18144
15.64,17582
15.64,18442
15.65,17362
15.65,17342
15.66,17388
15.67,16994
15.67,14528
15.68,13577
15.68,12710
15.69,12492
15.70,11712
15.70,10583
15.71,10277
15.71,11351
15.72,11406
15.73,11415
15.73,11673
15.74,14245
15.74,14482
15.75,17031
15.76,17079
15.76,17376
15.77,16255
15.78,15470
15.78,14838
15.79,14385
15.79,14934
15.80,13024
15.81,12158
15.81,11762
15.82,11313
15.82,11211
15.83,11496
15.84,10311
15.84,10721
15.85,9791
15.85,11020
15.86,10196
15.87,10208
15.87,11892
15.88,12447
15.88,14656
15.89,19195
15.90,22592
15.90,26690
15.91,28163
15.91,28139
15.92,28849
15.93,28618
15.93,26999
15.94,27396
15.94,28019
15.95,27560
15.96,28007
15.96,27885
15.97,27115
15.97,28799
15.98,30201
15.99,28722
15.99,26337
16.00,26434
16.00,23939
16.01,22133
16.02,23281
16.02,18198
16.03,19065
16.03,17508
16.04,17045
16.05,15350
16.05,14912
16.06,16227
16.07,16214
16.07,16522
16.08,21392
16.08,27566
16.09,41475
16.10,69074
16.10,116167
16.11,182608
16.11,266697
16.12,357413
16.13,425652
16.13,463117
16.14,477016
16.14,447390
16.15,366414
16.16,285115
16.16,210120
16.17,156710
16.17,119112
16.18,91548
16.19,72894
16.19,60083
16.20,55479
16.20,44976
16.21,38474
16.22,34411
16.22,29279
16.23,25422
16.23,23521
16.24,24845
16.25,26362
16.25,29830
16.26,39214
16.26,53899
16.27,68975
16.28,76883
16.28,81058
16.29,83472
16.29,82923
16.30,79587
16.31,76156
16.31,72020
16.32,66413
16.32,64858
16.33,61846
16.34,57097
16.34,55077
16.35,50699
16.36,50464
16.36,49022
16.37,51766
16.37,51301
16.38,52470
16.39,57072
16.39,57598
16.40,58026
16.40,54499
16.41,53085
16.42,50308
16.42,46655
16.43,42826
16.43,39675
16.44,36019
16.45,32948
16.45,31328
16.46,30245
16.46,28058
16.47,26760
16.48,27322
16.48,26845
16.49,25213
16.49,24572
16.50,23553
16.51,22848
16.51,23412
16.52,23094
16.52,22607
16.53,22893
16.54,23630
16.54,22890
16.55,22987
16.55,21313
16.56,21405
16.57,19162
16.57,18066
16.58,17368
16.58,16235
16.59,14745
16.60,16513
16.60,15601
16.61,15771
16.61,17784
16.62,17374
16.63,18863
16.63,17974
16.64,19283
16.65,19378
16.65,18315
16.66,17073
16.66,15226
16.67,14217
16.68,14255
16.68,12924
16.69,11912
16.69,11975
16.70,12291
16.71,12951
16.71,13595
16.72,16030
16.72,15694
16.73,18272
16.74,17062
16.74,17881
16.75,19211
16.75,17867
16.76,17184
16.77,17227
16.77,16539
16.78,15677
16.78,17115
16.79,15326
16.80,15635
16.80,15812
16.81,15774
16.81,15530
16.82,14484
16.83,14580
16.83,13899
16.84,15285
16.84,15405
16.85,15380
16.86,15317
16.86,14058
16.87,13907
16.87,14183
16.88,14141
16.89,14274
16.89,15616
16.90,16789
16.90,17501
16.91,18315
16.92,20296
16.92,19563
16.93,17741
16.94,17871
16.94,17510
16.95,15199
16.95,16657
16.96,16406
16.97,17005
16.97,16512
16.98,18267
16.98,19779
16.99,24156
17.00,30554
17.00,39282
17.01,44892
17.01,45120
17.02,46482
17.03,46941
17.03,41943
17.04,41194
17.04,38198
17.05,35881
17.06,35266
17.06,31918
17.07,29399
17.07,28657
17.08,27129
17.09,26211
17.09,23655
17.10,23099
17.10,23379
17.11,23999
17.12,22193
17.12,22037
17.13,20656
17.13,20843
17.14,19625
17.15,19007
17.15,18119
17.16,18497
17.16,16727
17.17,17341
17.18,15841
17.18,14981
17.19,15263
17.19,14776
17.20,15475
17.21,13124
17.21,13595
17.22,12986
17.23,12312
17.23,12655
17.24,11935
17.24,11553
17.25,12710
17.26,11632
17.26,12125
17.27,11646
17.27,12697
17.28,13758
17.29,13827
17.29,19504
17.30,28349
17.30,37642
17.31,49926
17.32,57754
17.32,62042
17.33,65045
17.33,62273
17.34,57142
17.35,50924
17.35,41465
17.36,33459
17.36,29842
17.37,26537
17.38,23074
17.38,21503
17.39,21190
17.39,20440
17.40,17948
17.41,19126
17.41,17532
17.42,17506
17.42,16460
17.43,15859
17.44,15251
17.44,13275
17.45,14496
17.45,12320
17.46,13248
17.47,13043
17.47,14319
17.48,13378
17.48,13139
17.49,11577
17.50,12327
17.50,10820
17.51,12352
17.52,11775
17.52,12427
17.53,12731
17.53,12465
17.54,13713
17.55,11209
17.55,11092
17.56,11768
17.56,11076
17.57,13362
17.58,19893
17.58,25995
17.59,30202
17.59,32066
17.60,33919
17.61,34967
17.61,37523
17.62,37813
17.62,38774
17.63,38253
17.64,37886
17.64,37194
17.65,39548
17.65,36924
17.66,36493
17.67,35792
17.67,33996
17.68,34555
17.68,31565
17.69,31114
17.70,29599
17.70,28243
17.71,29554
17.71,28874
17.72,25959
17.73,28939
17.73,28540
17.74,28875
17.74,30481
17.75,31188
17.76,33373
17.76,33551
17.77,33653
17.77,35031
17.78,33069
17.79,32387
17.79,31292
17.80,30323
17.81,25998
17.81,26140
17.82,24364
17.82,22816
17.83,24651
17.84,20926
17.84,21821
17.85,20904
17.85,18374
17.86,18495
17.87,20198
17.87,17233
17.88,15770
17.88,17322
17.89,16601
17.90,16495
17.90,16302
17.91,15535
17.91,16444
17.92,16253
17.93,15438
17.93,16299
17.94,16354
17.94,15553
17.95,17135
17.96,16672
17.96,19679
17.97,19580
17.97,20740
17.98,20852
17.99,20306
17.99,22163
18.00,21375
18.00,21472
18.01,19840
18.02,19055
18.02,19309
18.03,18334
18.03,19480
18.04,18940
18.05,22189
18.05,24488
18.06,28493
18.07,29031
18.07,29796
18.08,29813
18.08,29157
18.09,27374
18.10,27560
18.10,25784
18.11,24446
18.11,24503
18.12,24078
18.13,22784
18.13,24025
18.14,22909
18.14,23312
18.15,22510
18.16,22267
18.16,22893
18.17,20445
18.17,20987
18.18,21582
18.19,22176
18.19,21793
18.20,22461
18.20,20318
18.21,22482
18.22,20800
18.22,21124
18.23,19499
18.23,20208
18.24,18539
18.25,20123
18.25,19443
18.26,19724
18.26,20135
18.27,20869
18.28,20378
18.28,21068
18.29,20971
18.29,20169
18.30,18816
18.31,18773
18.31,17300
18.32,17595
18.32,17412
18.33,15730
18.34,14950
18.34,14365
18.35,15340
18.36,14330
18.36,14291
18.37,14599
18.37,14092
18.38,14927
18.39,14869
18.39,15561
18.40,14916
18.40,17131
18.41,16529
18.42,17454
18.42,17214
18.43,16869
18.43,15795
18.44,15999
18.45,14683
18.45,13951
18.46,13129
18.46,11578
18.47,12311
18.48,11487
18.48,11651
18.49,12722
18.49,11507
18.50,11370
18.51,11125
18.51,11142
18.52,12099
18.52,13158
18.53,12213
18.54,11026
18.54,13008
18.55,13484
18.55,14757
18.56,16164
18.57,17815
18.57,21365
18.58,22099
18.58,23142
18.59,22717
18.60,22945
18.60,21913
18.61,22513
18.61,23159
18.62,22361
18.63,20024
18.63,19475
18.64,21793
18.65,21401
18.65,20539
18.66,21003
18.66,22702
18.67,21270
18.68,21964
18.68,21252
18.69,20199
18.69,20329
18.70,19474
18.71,16875
18.71,18793
18.72,16573
18.72,16437
18.73,15709
18.74,14543
18.74,13822
18.75,13080
18.75,12029
18.76,12419
18.77,13464
18.77,13379
18.78,12577
18.78,12551
18.79,11690
18.80,11683
18.80,12142
18.81,12861
18.81,11627
18.82,12024
18.83,10826
18.83,10511
18.84,11547
18.84,10500
18.85,11614
18.86,11208
18.86,11833
18.87,10956
18.87,10569
18.88,11400
18.89,10635
18.89,11276
18.90,10530
18.90,10523
18.91,10397
18.92,10071
18.92,9491
18.93,9853
18.94,9353
18.94,8112
18.95,8424
18.95,7540
18.96,7769
18.97,7798
18.97,8081
18.98,9183
18.98,8458
18.99,6942
19.00,7280
19.00,7931
19.01,8259
19.01,7987
19.02,7407
19.03,8215
19.03,7078
19.04,8264
19.04,6954
19.05,8314
19.06,8211
19.06,8117
19.07,8347
19.07,8009
19.08,8197
19.09,9666
19.09,9630
19.10,7941
19.10,8325
19.11,8752
19.12,8282
19.12,8245
19.13,9063
19.13,8665
19.14,8816
19.15,8634
19.15,8512
19.16,9834
19.16,7749
19.17,10171
19.18,9084
19.18,8647
19.19,11042
19.19,9818
19.20,10629
19.21,10525
19.21,10425
19.22,10854
19.23,9544
19.23,10074
19.24,10316
19.24,10468
19.25,10482
19.26,10527
19.26,10602
19.27,11583
19.27,11643
19.28,12157
19.29,10230
19.29,11275
19.30,8677
19.30,9912
19.31,9315
19.32,8925
19.32,9045
19.33,8749
19.33,9771
19.34,9921
19.35,11253
19.35,11313
19.36,12468
19.36,12828
19.37,15013
19.38,17898
19.38,17198
19.39,17765
19.39,18016
19.40,18408
19.41,17263
19.41,14349
19.42,13419
19.42,13365
19.43,12111
19.44,12874
19.44,12173
19.45,13119
19.45,12312
19.46,14525
19.47,15695
19.47,14237
19.48,14711
19.48,16545
19.49,16530
19.50,16369
19.50,17145
19.51,15842
19.52,15632
19.52,15565
19.53,15029
19.53,15697
19.54,15933
19.55,15446
19.55,15322
19.56,15481
19.56,16902
19.57,18481
19.58,18805
19.58,18338
19.59,20489
19.59,19188
19.60,19036
19.61,19821
19.61,17477
19.62,18544
19.62,16984
19.63,17855
19.64,17810
19.64,16999
19.65,16421
19.65,18087
19.66,16917
19.67,17989
19.67,17998
19.68,16375
19.68,17163
19.69,16721
19.70,14822
19.70,15565
19.71,14041
19.71,12686
19.72,11887
19.73,13404
19.73,12790
19.74,12605
19.74,12496
19.75,13198
19.76,12513
19.76,12305
19.77,12702
19.77,12824
19.78,11411
19.79,12410
19.79,13071
19.80,15341
19.81,15393
19.81,16827
19.82,17741
19.82,18286
19.83,18439
19.84,19025
19.84,19790
19.85,19667
19.85,19408
19.86,19666
19.87,19456
19.87,18360
19.88,17574
19.88,15278
19.89,17524
19.90,16863
19.90,19029
19.91,16604
19.91,16904
19.92,16810
19.93,14322
19.93,15914
19.94,13611
19.94,14806
19.95,14750
19.96,13406
19.96,12674
19.97,12822
19.97,13670
19.98,12427
19.99,12683
19.99,12914
20.00,13272
20.00,12420
20.01,13077
20.02,14032
20.02,13833
20.03,14500
20.03,15454
20.04,14951
20.05,16523
20.05,17315
20.06,17811
20.06,20137
20.07,27184
20.08,38459
20.08,57663
20.09,83658
20.10,105991
20.10,130828
20.11,140412
20.11,141227
20.12,140903
20.13,121705
20.13,106364
20.14,92448
20.14,76312
20.15,64374
20.16,57017
20.16,50705
20.17,46694
20.17,41694
20.18,38538
20.19,36188
20.19,33132
20.20,31916
20.20,28906
20.21,28611
20.22,27610
20.22,27820
20.23,26021
20.23,25398
20.24,23781
20.25,23255
20.25,22844
20.26,19757
20.26,21027
20.27,20973
20.28,19181
20.28,20122
20.29,19453
20.29,19308
20.30,19654
20.31,18637
20.31,18974
20.32,17494
20.32,18544
20.33,16884
20.34,16465
20.34,16285
20.35,14736
20.35,15296
20.36,16150
20.37,14401
20.37,14120
20.38,14531
20.39,14079
20.39,13661
20.40,13192
20.40,14294
20.41,16313
20.42,17654
20.42,20477
20.43,21550
20.43,22977
20.44,23971
20.45,24004
20.45,23890
20.46,22061
20.46,24070
20.47,22109
20.48,22061
20.48,21296
20.49,20201
20.49,19856
20.50,17410
20.51,17353
20.51,17352
20.52,14565
20.52,15824
20.53,15306
20.54,14301
20.54,13755
20.55,14779
20.55,12431
20.56,12855
20.57,12755
20.57,11808
20.58,11895
20.58,12210
20.59,12292
20.60,11612
20.60,11666
20.61,10836
20.61,11042
20.62,11020
20.63,11368
20.63,11958
20.64,14468
20.64,16947
20.65,23481
20.66,34285
20.66,49524
20.67,65460
20.68,79842
20.68,94045
20.69,104597
20.69,106086
20.70,103626
20.71,99019
20.71,88970
20.72,85939
20.72,70753
20.73,63827
20.74,58200
20.74,48885
20.75,46931
20.75,43239
20.76,39246
20.77,36151
20.77,34985
20.78,32662
20.78,34167
20.79,34256
20.80,29576
20.80,27695
20.81,27790
20.81,25396
20.82,22633
20.83,21651
20.83,20915
20.84,17314
20.84,18029
20.85,18834
20.86,24079
20.86,29075
20.87,34768
20.87,39480
20.88,40115
20.89,42245
20.89,40512
20.90,42736
20.90,40445
20.91,40874
20.92,40506
20.92,39547
20.93,38581
20.93,39071
20.94,37420
20.95,36605
20.95,36248
20.96,36637
20.97,34165
20.97,34686
20.98,33405
20.98,33240
20.99,31759
21.00,30948
21.00,34584
21.01,32106
21.01,32860
21.02,31978
21.03,32863
21.03,35448
21.04,34832
21.04,35194
21.05,32960
21.06,33604
21.06,34512
21.07,33444
21.07,30497
21.08,33047
21.09,29840
21.09,31958
21.10,31301
21.10,28989
21.11,28846
21.12,28157
21.12,27883
21.13,26626
21.13,24841
21.14,25207
21.15,25727
21.15,23436
21.16,24835
21.16,24725
21.17,23632
21.18,22721
21.18,22301
21.19,22953
21.19,23260
21.20,20667
21.21,22023
21.21,20940
21.22,21338
21.22,22441
21.23,22151
21.24,22314
21.24,23748
21.25,25708
21.26,29451
21.26,30848
21.27,30988
21.27,31218
21.28,29349
21.29,30544
21.29,29369
21.30,28338
21.30,27070
21.31,25260
21.32,26824
21.32,26408
21.33,25607
21.33,22035
21.34,24534
21.35,22103
21.35,21124
21.36,20916
21.36,20580
21.37,20010
21.38,19065
21.38,19810
21.39,18684
21.39,17371
21.40,18040
21.41,16784
21.41,16853
21.42,17434
21.42,16337
21.43,15454
21.44,16491
21.44,16860
21.45,17052
21.45,17271
21.46,18725
21.47,17354
21.47,17876
21.48,16914
21.48,16516
21.49,17598
21.50,16872
21.50,16697
21.51,16352
21.51,16664
21.52,15831
21.53,17072
21.53,15954
21.54,14974
21.55,14856
21.55,14864
21.56,13605
21.56,13311
21.57,14626
21.58,14467
21.58,13538
21.59,15361
21.59,14281
21.60,15340
21.61,16104
21.61,14678
21.62,16062
21.62,15514
21.63,14873
21.64,14746
21.64,15483
21.65,15141
21.65,15142
21.66,15072
21.67,15411
21.67,16363
21.68,14038
21.68,14017
21.69,14532
21.70,13539
21.70,14466
21.71,12876
21.71,13371
21.72,13859
21.73,13189
21.73,12155
21.74,13623
21.74,12837
21.75,14158
21.76,12621
21.76,12794
21.77,13849
21.77,14162
21.78,14667
21.79,13348
21.79,13392
21.80,13119
21.80,11457
21.81,12088
21.82,11680
21.82,12793
21.83,11106
21.84,13000
21.84,12391
21.85,13027
21.85,13523
21.86,14796
21.87,14622
21.87,15348
21.88,15761
21.88,15271
21.89,14711
21.90,15053
21.90,15108
21.91,13900
21.91,13755
21.92,13632
21.93,14116
21.93,12714
21.94,11811
21.94,13365
21.95,12786
21.96,12327
21.96,12699
21.97,12296
21.97,12446
21.98,13329
21.99,14467
21.99,15160
22.00,14446
22.00,15752
22.01,14236
22.02,13911
22.02,14537
22.03,11828
22.03,11808
22.04,10239
22.05,11969
22.05,11714
22.06,11573
22.06,10655
22.07,10434
22.08,10577
22.08,11218
22.09,11347
22.09,13002
22.10,13731
22.11,14534
22.11,14820
22.12,15534
22.13,15074
22.13,16751
22.14,14534
22.14,14690
22.15,14678
22.16,14758
22.16,14939
22.17,15555
22.17,18718
22.18,18850
22.19,18854
22.19,20045
22.20,18827
22.20,19017
22.21,18124
22.22,17025
22.22,15939
22.23,15126
22.23,13031
22.24,12566
22.25,12715
22.25,11621
22.26,12778
22.26,11248
22.27,10544
22.28,11688
22.28,11217
22.29,10039
22.29,10177
22.30,9961
22.31,9691
22.31,9954
22.32,10177
22.32,10645
22.33,11321
22.34,10040
22.34,10132
22.35,12002
22.35,12301
22.36,11936
22.37,11724
22.37,11186
22.38,12119
22.39,12233
22.39,11896
22.40,10214
22.40,10268
22.41,8952
22.42,10693
22.42,9790
22.43,8949
22.43,9563
22.44,9877
22.45,9964
22.45,8409
22.46,8427
22.46,8838
22.47,7487
22.48,8210
22.48,7534
22.49,7652
22.49,6544
22.50,7625
22.51,7723
22.51,7738
22.52,6800
22.52,7756
22.53,7950
22.54,9975
22.54,8106
22.55,9345
22.55,9781
22.56,9571
22.57,9511
22.57,10501
22.58,10399
22.58,12260
22.59,11983
22.60,14221
22.60,15355
22.61,17399
22.61,16993
22.62,17587
22.63,19534
22.63,17232
22.64,16836
22.64,18048
22.65,17701
22.66,14644
22.66,15938
22.67,14380
22.68,15268
22.68,15040
22.69,14323
22.69,14643
22.70,15038
22.71,14958
22.71,14471
22.72,13792
22.72,13503
22.73,13543
22.74,11445
22.74,11564
22.75,11486
22.75,11257
22.76,10882
22.77,10937
22.77,9516
22.78,10195
22.78,10795
22.79,9397
22.80,8954
22.80,9305
22.81,9565
22.81,9434
22.82,8469
22.83,7623
22.83,8109
22.84,8700
22.84,8462
22.85,7461
22.86,8236
22.86,8736
22.87,7959
22.87,7158
22.88,8049
22.89,7365
22.89,8035
22.90,8323
22.90,8331
22.91,9307
22.92,9071
22.92,7184
22.93,8962
22.93,10333
22.94,8876
22.95,8960
22.95,8621
22.96,9284
22.97,8166
22.97,7402
22.98,8500
22.98,8730
22.99,9920
23.00,10697
23.00,11437
23.01,14292
23.01,13878
23.02,15349
23.03,15715
23.03,15081
23.04,15268
23.04,15662
23.05,15619
23.06,15640
23.06,15099
23.07,15139
23.07,15641
23.08,14259
23.09,15771
23.09,16565
23.10,16571
23.10,19162
23.11,16657
23.12,16403
23.12,16407
23.13,16099
23.13,16091
23.14,15352
23.15,15845
23.15,15587
23.16,15226
23.16,17159
23.17,21268
23.18,27081
23.18,35786
23.19,45612
23.19,58332
23.20,66212
23.21,71222
23.21,71564
23.22,64986
23.22,58008
23.23,46497
23.24,38067
23.24,32189
23.25,25723
23.26,23724
23.26,20932
23.27,20691
23.27,17826
23.28,17952
23.29,16997
23.29,16415
23.30,15792
23.30,14342
23.31,15155
23.32,13851
23.32,14190
23.33,13724
23.33,13291
23.34,12707
23.35,14075
23.35,13376
23.36,14148
23.36,13034
23.37,12809
23.38,12360
23.38,11769
23.39,12892
23.39,12944
23.40,11892
23.41,13782
23.41,13530
23.42,15350
23.42,13974
23.43,14410
23.44,13631
23.44,13751
23.45,12653
23.45,12796
23.46,11054
23.47,10866
23.47,11217
23.48,10804
23.48,11939
23.49,9756
23.50,10739
23.50,10705
23.51,8810
23.51,9946
23.52,10261
23.53,10330
23.53,11095
23.54,11552
23.55,10698
23.55,10889
23.56,10304
23.56,9393
23.57,12011
23.58,11792
23.58,11178
23.59,10574
23.59,10363
23.60,9999
23.61,10386
23.61,9415
23.62,10849
23.62,10946
23.63,11710
23.64,11300
23.64,11573
23.65,11681
23.65,10659
23.66,10517
23.67,10677
23.67,10621
23.68,10497
23.68,9232
23.69,9666
23.70,10123
23.70,9411
23.71,8120
23.71,9850
23.72,9585
23.73,8671
23.73,8772
23.74,8716
23.74,9791
23.75,9064
23.76,9781
23.76,9197
23.77,9684
23.77,8880
23.78,10037
23.79,8480
23.79,8821
23.80,8701
23.80,8461
23.81,8572
23.82,7162
23.82,9081
23.83,9064
23.84,10140
23.84,11120
23.85,12370
23.85,12395
23.86,13268
23.87,14056
23.87,13103
23.88,13129
23.88,12058
23.89,14752
23.90,13333
23.90,13841
23.91,14736
23.91,14646
23.92,14690
23.93,15723
23.93,15606
23.94,17064
23.94,18716
23.95,17523
23.96,18407
23.96,18642
23.97,18248
23.97,16922
23.98,16885
23.99,16654
23.99,16016
24.00,15317
24.00,15600
24.01,15027
24.02,16107
24.02,15050
24.03,15975
24.03,15358
24.04,14548
24.05,17281
24.05,14842
24.06,14588
24.06,15663
24.07,15496
24.08,13972
24.08,14790
24.09,14940
24.09,13442
24.10,15272
24.11,13768
24.11,16031
24.12,15232
24.13,16074
24.13,15532
24.14,15304
24.14,17507
24.15,16436
24.16,16240
24.16,16801
24.17,16848
24.17,16830
24.18,18557
24.19,17824
24.19,17317
24.20,18743
24.20,19373
24.21,21151
24.22,21326
24.22,21987
24.23,21137
24.23,22719
24.24,23024
24.25,22702
24.25,22149
24.26,20322
24.26,20925
24.27,20057
24.28,20979
24.28,18378
24.29,18778
24.29,17312
24.30,17589
24.31,16784
24.31,16181
24.32,16798
24.32,15427
24.33,17090
24.34,17639
24.34,15927
24.35,17386
24.35,17151
24.36,16034
24.37,18435
24.37,20779
24.38,22253
24.38,28322
24.39,32192
24.40,36238
24.40,36900
24.41,38162
24.42,35519
24.42,31371
24.43,27501
24.43,23585
24.44,20247
24.45,18226
24.45,17951
24.46,16446
24.46,15887
24.47,15123
24.48,14552
24.48,14299
24.49,13660
24.49,14421
24.50,14356
24.51,13763
24.51,13027
24.52,13065
24.52,13506
24.53,12901
24.54,12486
24.54,13174
24.55,12093
24.55,12485
24.56,13701
24.57,12600
24.57,14107
24.58,14003
24.58,14604
24.59,16039
24.60,15250
24.60,16139
24.61,17064
24.61,16212
24.62,16630
24.63,17310
24.63,15158
24.64,14396
24.64,15209
24.65,14594
24.66,14240
24.66,13775
24.67,13388
24.67,14530
24.68,13512
24.69,13157
24.69,13534
24.70,13059
24.71,12534
24.71,12933
24.72,12423
24.72,13226
24.73,11294
24.74,10998
24.74,11997
24.75,11428
24.75,10707
24.76,12418
24.77,11499
24.77,12066
24.78,12013
24.78,11804
24.79,12515
24.80,12352
24.80,13339
24.81,12212
24.81,13999
24.82,13190
24.83,13133
24.83,12029
24.84,12020
24.84,11262
24.85,9857
24.86,11503
24.86,10394
24.87,10021
24.87,10075
24.88,10164
24.89,9314
24.89,10428
24.90,9982
24.90,10423
24.91,9686
24.92,9820
24.92,9250
24.93,9590
24.93,9016
24.94,10183
24.95,10798
24.95,10187
24.96,10186
24.96,12418
24.97,11793
24.98,12473
24.98,12545
24.99,12105
25.00,11704
25.00,12389
25.01,12226
25.01,11467
25.02,12196
25.03,13114
25.03,12389
25.04,13494
25.04,12496
25.05,12597
25.06,12591
25.06,12879
25.07,12311
25.07,12262
25.08,11870
25.09,10832
25.09,11802
25.10,12123
25.10,11505
25.11,11364
25.12,11350
25.12,10827
25.13,10914
25.13,10792
25.14,10481
25.15,11188
25.15,10928
25.16,11157
25.16,11825
25.17,12366
25.18,11869
25.18,11000
25.19,12870
25.19,9823
25.20,11091
25.21,10093
25.21,10810
25.22,10822
25.22,10755
25.23,9249
25.24,9385
25.24,9223
25.25,9744
25.25,9191
25.26,9768
25.27,9836
25.27,9289
25.28,10152
25.29,10866
25.29,10821
25.30,11684
25.30,9760
25.31,10390
25.32,9698
25.32,9001
25.33,10494
25.33,10620
25.34,9727
25.35,8931
25.35,9282
25.36,9486
25.36,10440
25.37,11610
25.38,11998
25.38,14001
25.39,15817
25.39,19078
25.40,19077
25.41,18412
25.41,19592
25.42,19190
25.42,18757
25.43,18681
25.44,17290
25.44,14766
25.45,15226
25.45,16147
25.46,14774
25.47,15676
25.47,15681
25.48,14873
25.48,13258
25.49,13249
25.50,14090
25.50,12819
25.51,12428
25.51,12045
25.52,11312
25.53,10054
25.53,9650
25.54,10299
25.54,9534
25.55,9371
25.56,9064
25.56,9196
25.57,9250
25.58,7870
25.58,7465
25.59,9017
25.59,7734
25.60,8211
25.61,6981
25.61,7109
25.62,7523
25.62,6923
25.63,7322
25.64,8342
25.64,8499
25.65,9449
25.65,10225
25.66,12216
25.67,16349
25.67,19615
25.68,24908
25.68,32728
25.69,35277
25.70,38655
25.70,37656
25.71,35730
25.71,32781
25.72,25793
25.73,24487
25.73,19795
25.74,17015
25.74,13877
25.75,12732
25.76,12454
25.76,10981
25.77,10426
25.77,10015
25.78,10439
25.79,9155
25.79,8749
25.80,9781
25.80,8193
25.81,7445
25.82,8644
25.82,7782
25.83,8843
25.83,7626
25.84,9422
25.85,8056
25.85,9826
25.86,10242
25.87,12065
25.87,11241
25.88,11367
25.88,12280
25.89,13797
25.90,12540
25.90,11947
25.91,11955
25.91,10480
25.92,11107
25.93,10068
25.93,11065
25.94,10982
25.94,11928
25.95,11253
25.96,11351
25.96,14254
25.97,13552
25.97,12945
25.98,14364
25.99,13943
25.99,13151
26.00,15079
26.00,14531
26.01,13020
26.02,15528
26.02,14330
26.03,13653
26.03,13023
26.04,12835
26.05,14393
26.05,14473
26.06,13001
26.06,13850
26.07,14249
26.08,13061
26.08,12880
26.09,13555
26.09,14953
26.10,11430
26.11,11467
26.11,11736
26.12,10871
26.12,12281
26.13,11873
26.14,12387
26.14,11605
26.15,10068
26.16,12578
26.16,12068
26.17,11591
26.17,11208
26.18,12929
26.19,13330
26.19,12580
26.20,12330
26.20,13724
26.21,14241
26.22,14060
26.22,13895
26.23,13096
26.23,14710
26.24,12481
26.25,11878
26.25,11667
26.26,12240
26.26,11287
26.27,11747
26.28,12086
26.28,10945
26.29,11114
26.29,10415
26.30,10131
26.31,10755
26.31,11933
26.32,11136
26.32,11397
26.33,10277
26.34,12013
26.34,12452
26.35,10791
26.35,10379
26.36,10300
26.37,11070
26.37,10444
26.38,10473
26.38,9918
26.39,9898
26.40,10047
26.40,10796
26.41,10234
26.41,9286
26.42,10693
26.43,11755
26.43,11588
26.44,14680
26.45,14643
26.45,15094
26.46,14757
26.46,15166
26.47,16853
26.48,16390
26.48,15922
26.49,13461
26.49,12571
26.50,12239
26.51,11844
26.51,11687
26.52,10766
26.52,9766
26.53,9575
26.54,10511
26.54,9420
26.55,10267
26.55,9476
26.56,10502
26.57,10268
26.57,10424
26.58,12830
26.58,14082
26.59,15618
26.60,17086
26.60,16094
26.61,17167
26.61,16533
26.62,15255
26.63,12992
26.63,12769
26.64,11887
26.64,12055
26.65,11172
26.66,11393
26.66,10967
26.67,10952
26.67,10152
26.68,10712
26.69,10171
26.69,10424
26.70,8498
26.71,10270
26.71,11227
26.72,9564
26.72,9385
26.73,9104
26.74,9595
26.74,7687
26.75,9497
26.75,8135
26.76,9051
26.77,8289
26.77,7521
26.78,8097
26.78,8766
26.79,8426
26.80,7521
26.80,8100
26.81,7539
26.81,7660
26.82,8382
26.83,7349
26.83,7613
26.84,7648
26.84,7844
26.85,8087
26.86,7678
26.86,7886
26.87,7337
26.87,8736
26.88,8430
26.89,8511
26.89,8883
26.90,7987
26.90,9155
26.91,8842
26.92,9072
26.92,9294
26.93,9538
26.93,8406
26.94,9380
26.95,8790
26.95,7930
26.96,9078
26.96,8571
26.97,8579
26.98,8365
26.98,8977
26.99,8388
27.00,9345
27.00,9054
27.01,8609
