Time [min],Intensity [counts]
Chromatogram,
15.08,2351
15.09,3531
15.09,3084
15.10,3361
15.10,4290
15.11,3845
15.12,3432
15.12,3335
15.13,3771
15.13,3650
15.14,3084
15.15,2411
15.15,3089
15.16,4067
15.16,3733
15.17,3647
15.18,3619
15.18,3098
15.19,4014
15.20,3866
15.20,3046
15.21,2864
15.21,3585
15.22,2715
15.23,2560
15.23,2884
15.24,3665
15.24,3012
15.25,4007
15.26,3312
15.26,3014
15.27,2717
15.27,2896
15.28,2817
15.29,3042
15.29,2310
15.30,2445
15.30,2402
15.31,2515
15.32,2205
15.32,2042
15.33,2640
15.33,2688
15.34,3022
15.35,2311
15.35,2483
15.36,2388
15.36,2232
15.37,2387
15.38,2765
15.38,2047
15.39,2392
15.39,2120
15.40,1903
15.41,2457
15.41,2103
15.42,2725
15.42,2433
15.43,2890
15.44,3021
15.44,2931
15.45,1929
15.45,2401
15.46,2571
15.47,2550
15.47,2627
15.48,2216
15.49,2145
15.49,2389
15.50,1913
15.50,2037
15.51,1840
15.52,2175
15.52,2583
15.53,2950
15.53,2170
15.54,2054
15.55,2260
15.55,1997
15.56,2466
15.56,2665
15.57,2537
15.58,2394
15.58,1936
15.59,1776
15.59,1829
15.60,2340
15.61,2178
15.61,2687
15.62,3195
15.62,3540
15.63,3415
15.64,4024
15.64,3356
15.65,3802
15.65,3280
15.66,3228
15.67,3054
15.67,2954
15.68,2646
15.68,2967
15.69,2798
15.70,2833
15.70,3265
15.71,2687
15.71,1800
15.72,2647
15.73,2743
15.73,2387
15.74,2100
15.74,2690
15.75,2435
15.76,2188
15.76,2795
15.77,2331
15.78,2173
15.78,2125
15.79,2203
15.79,1618
15.80,1954
15.81,2368
15.81,2259
15.82,1742
15.82,2288
15.83,2465
15.84,2320
15.84,2030
15.85,2330
15.85,2436
15.86,3053
15.87,3212
15.87,3585
15.88,2788
15.88,2876
15.89,3178
15.90,2958
15.90,2599
15.91,2513
15.91,2584
15.92,2095
15.93,2274
15.93,2239
15.94,2665
15.94,2252
15.95,1971
15.96,1970
15.96,1729
15.97,2892
15.97,2929
15.98,2486
15.99,1994
15.99,2184
16.00,2709
16.00,2191
16.01,1919
16.02,2155
16.02,1974
16.03,2441
16.03,2350
16.04,2796
16.05,2626
16.05,2806
16.06,2509
16.07,2588
16.07,2526
16.08,2529
16.08,2320
16.09,3174
16.10,4778
16.10,9571
16.11,16775
16.11,31324
16.12,56505
16.13,84720
16.13,105516
16.14,122830
16.14,125696
16.15,114316
16.16,103090
16.16,86080
16.17,66592
16.17,55491
16.18,48376
16.19,40833
16.19,34557
16.20,33321
16.20,29749
16.21,26727
16.22,24655
16.22,21274
16.23,18158
16.23,17776
16.24,14722
16.25,13155
16.25,12926
16.26,12240
16.26,12713
16.27,10256
16.28,10050
16.28,8923
16.29,8478
16.29,8269
16.30,7563
16.31,7828
16.31,7851
16.32,6768
16.32,7867
16.33,7333
16.34,6899
16.34,6969
16.35,5785
16.36,5994
16.36,6228
16.37,6095
16.37,5723
16.38,5399
16.39,5135
16.39,4547
16.40,5041
16.40,5379
16.41,4325
16.42,5664
16.42,5173
16.43,5184
16.43,5336
16.44,4766
16.45,6032
16.45,7294
16.46,6100
16.46,6979
16.47,7227
16.48,7223
16.48,7086
16.49,6262
16.49,7045
16.50,6612
16.51,5802
16.51,5891
16.52,5772
16.52,6423
16.53,5069
16.54,5335
16.54,5555
16.55,5578
16.55,5204
16.56,5010
16.57,5010
16.57,4137
16.58,4919
16.58,5648
16.59,4769
16.60,4502
16.60,4485
16.61,4873
16.61,5391
16.62,5179
16.63,5331
16.63,4664
16.64,5167
16.65,4985
16.65,5141
16.66,4748
16.66,5926
16.67,6053
16.68,6054
16.68,5839
16.69,5090
16.69,5543
16.70,5039
16.71,5487
16.71,4629
16.72,5044
16.72,4729
16.73,4226
16.74,4497
16.74,4751
16.75,5142
16.75,4730
16.76,4759
16.77,4606
16.77,4573
16.78,4525
16.78,4065
16.79,4022
16.80,4124
16.80,3939
16.81,3926
16.81,3906
16.82,3831
16.83,3285
16.83,3396
16.84,4151
16.84,4108
16.85,3391
16.86,3404
16.86,3571
16.87,3238
16.87,4002
16.88,3873
16.89,3149
16.89,3794
16.90,3003
16.90,3940
16.91,3661
16.92,4020
16.92,3534
16.93,4056
16.94,3773
16.94,3112
16.95,4367
16.95,3644
16.96,4466
16.97,3900
16.97,4082
16.98,4052
16.98,3957
16.99,3634
17.00,4017
17.00,3553
17.01,4293
17.01,3589
17.02,3760
17.03,3439
17.03,2825
17.04,3515
17.04,3834
17.05,3394
17.06,2918
17.06,3133
17.07,3602
17.07,3054
17.08,2942
17.09,3187
17.09,2768
17.10,3299
17.10,2750
17.11,3716
17.12,3166
17.12,3522
17.13,3223
17.13,3458
17.14,4300
17.15,3561
17.15,3529
17.16,3626
17.16,4284
17.17,4186
17.18,3413
17.18,3184
17.19,4202
17.19,3759
17.20,3329
17.21,3428
17.21,3482
17.22,3649
17.23,3511
17.23,3008
17.24,3306
17.24,2842
17.25,3509
17.26,3082
17.26,3929
17.27,3881
17.27,3080
17.28,3373
17.29,2843
17.29,3222
17.30,3439
17.30,2199
17.31,3418
17.32,3179
17.32,4094
17.33,3725
17.33,4606
17.34,5194
17.35,7585
17.35,7362
17.36,7593
17.36,7342
17.37,7225
17.38,7522
17.38,6361
17.39,6931
17.39,6433
17.40,6364
17.41,5953
17.41,5670
17.42,5569
17.42,4853
17.43,5413
17.44,4904
17.44,4749
17.45,4691
17.45,4426
17.46,4720
17.47,4588
17.47,4296
17.48,4281
17.48,4094
17.49,3452
17.50,3525
17.50,3250
17.51,3197
17.52,3844
17.52,3698
17.53,3055
17.53,3143
17.54,3604
17.55,3472
17.55,3683
17.56,2939
17.56,3158
17.57,3450
17.58,3750
17.58,3791
17.59,2720
17.59,3497
17.60,3145
17.61,3237
17.61,2956
17.62,3325
17.62,2555
17.63,2849
17.64,3520
17.64,3173
17.65,2497
17.65,2624
17.66,3340
17.67,3087
17.67,2923
17.68,3074
17.68,3021
17.69,3033
17.70,3190
17.70,2958
17.71,3576
17.71,3230
17.72,2863
17.73,2307
17.73,2884
17.74,3087
17.74,2977
17.75,2789
17.76,2824
17.76,3233
17.77,2812
17.77,3581
17.78,2845
17.79,3043
17.79,2428
17.80,2754
17.81,2993
17.81,3557
17.82,2777
17.82,3280
17.83,2305
17.84,2966
17.84,3273
17.85,2925
17.85,2349
17.86,2401
17.87,2333
17.87,2901
17.88,2555
17.88,2649
17.89,2089
17.90,2888
17.90,2727
17.91,2781
17.91,2457
17.92,2539
17.93,2354
17.93,2341
17.94,2245
17.94,2729
17.95,2419
17.96,2705
17.96,2881
17.97,2877
17.97,2726
17.98,2807
17.99,3054
17.99,2956
18.00,2270
18.00,3008
18.01,3508
18.02,3167
18.02,2386
18.03,2662
18.03,3267
18.04,2732
18.05,2666
18.05,2358
18.06,2944
18.06,2376
18.07,3011
18.08,2728
18.08,2719
18.09,2818
18.10,2341
18.10,2213
18.11,2782
18.11,2950
18.12,2838
18.13,2857
18.13,2771
18.14,3003
18.14,2447
18.15,2287
18.16,2141
18.16,2646
18.17,3095
18.17,1983
18.18,2733
18.19,2320
18.19,2565
18.20,2075
18.20,2083
18.21,2392
18.22,2291
18.22,2378
18.23,2437
18.23,2892
18.24,2465
18.25,2448
18.25,2645
18.26,2511
18.26,2420
18.27,2818
18.28,3079
18.28,3498
18.29,2667
18.29,3340
18.30,3288
18.31,2641
18.31,2360
18.32,2708
18.32,2467
18.33,2684
18.34,2572
18.34,2893
18.35,2539
18.35,2497
18.36,2601
18.37,2532
18.37,2752
18.38,2595
18.39,2969
18.39,3101
18.40,2211
18.40,2574
18.41,2774
18.42,2260
18.42,3074
18.43,2340
18.43,2636
18.44,2625
18.45,3145
18.45,3093
18.46,2855
18.46,3024
18.47,2868
18.48,2665
18.48,3177
18.49,2557
18.49,3015
18.50,2175
18.51,2478
18.51,2399
18.52,2531
18.52,2466
18.53,2452
18.54,2075
18.54,2521
18.55,3303
18.55,2689
18.56,2750
18.57,2829
18.57,2667
18.58,2473
18.58,3040
18.59,2253
18.60,2715
18.60,2676
18.61,2218
18.61,2266
18.62,2335
18.63,2470
18.63,2123
18.64,2734
18.64,2607
18.65,2098
18.66,2664
18.66,2296
18.67,2341
18.68,1994
18.68,2313
18.69,2402
18.69,3267
18.70,2806
18.71,2950
18.71,2732
18.72,2438
18.72,2668
18.73,2259
18.74,2555
18.74,2692
18.75,2806
18.75,2600
18.76,2596
18.77,2703
18.77,2634
18.78,2751
18.78,3042
18.79,2657
18.80,2550
18.80,2654
18.81,3003
18.81,2452
18.82,2369
18.83,2967
18.83,2839
18.84,2658
18.84,2391
18.85,2460
18.86,2369
18.86,2361
18.87,2524
18.87,2266
18.88,2855
18.89,2781
18.89,2616
18.90,2459
18.90,2668
18.91,2454
18.92,2611
18.92,2387
18.93,2592
18.93,2505
18.94,2338
18.95,2287
18.95,3071
18.96,2186
18.97,2744
18.97,2296
18.98,2985
18.98,2523
18.99,1803
19.00,2172
19.00,2105
19.01,2641
19.01,2638
19.02,2510
19.03,2384
19.03,2512
19.04,2809
19.04,2693
19.05,2638
19.06,2250
19.06,2183
19.07,2669
19.07,2309
19.08,2487
19.09,2199
19.09,2589
19.10,2778
19.10,2408
19.11,2448
19.12,2174
19.12,2256
19.13,2173
19.13,2899
19.14,2553
19.15,2279
19.15,1581
19.16,2039
19.16,2830
19.17,2602
19.18,2287
19.18,2503
19.19,2225
19.19,2072
19.20,2316
19.21,2052
19.21,2006
19.22,2590
19.23,2053
19.23,2334
19.24,2699
19.24,2609
19.25,2438
19.26,2514
19.26,2258
19.27,2474
19.27,2958
19.28,2578
19.29,2983
19.29,3368
19.30,2949
19.30,2394
19.31,2151
19.32,2162
19.32,2583
19.33,2706
19.33,2630
19.34,2525
19.35,3006
19.35,2338
19.36,2128
19.36,2612
19.37,2619
19.38,2740
19.38,2304
19.39,1968
19.39,3025
19.40,2123
19.41,2373
19.41,2448
19.42,2759
19.42,3234
19.43,2745
19.44,2747
19.44,2304
19.45,2319
19.45,2837
19.46,2866
19.47,3111
19.47,3165
19.48,2843
19.48,2531
19.49,2144
19.50,2411
19.50,2360
19.51,2504
19.52,2224
19.52,2781
19.53,2313
19.53,2700
19.54,2938
19.55,2126
19.55,2692
19.56,2983
19.56,2517
19.57,2884
19.58,2474
19.58,2463
19.59,2728
19.59,2336
19.60,3110
19.61,2555
19.61,2459
19.62,3004
19.62,2995
19.63,2566
19.64,2805
19.64,2651
19.65,2074
19.65,2129
19.66,2921
19.67,2392
19.67,1872
19.68,2606
19.68,2750
19.69,2413
19.70,2063
19.70,2081
19.71,2431
19.71,2682
19.72,2816
19.73,2412
19.73,2658
19.74,2375
19.74,2332
19.75,3103
19.76,2597
19.76,2879
19.77,2241
19.77,2202
19.78,2344
19.79,2799
19.79,2311
19.80,2588
19.81,2454
19.81,2921
19.82,2077
19.82,2615
19.83,1868
19.84,2338
19.84,2589
19.85,3128
19.85,2688
19.86,2675
19.87,1851
19.87,3437
19.88,3028
19.88,2206
19.89,2893
19.90,2835
19.90,2917
19.91,2948
19.91,3149
19.92,3299
19.93,2891
19.93,2421
19.94,2517
19.94,2275
19.95,3274
19.96,2153
19.96,3059
19.97,2823
19.97,1965
19.98,2648
19.99,2791
19.99,2721
20.00,3077
20.00,2640
20.01,2292
20.02,2887
20.02,2875
20.03,2820
20.03,2590
20.04,1911
20.05,2239
20.05,2778
20.06,2736
20.06,3101
20.07,2965
20.08,3904
20.08,4892
20.09,6678
20.10,10555
20.10,16444
20.11,19881
20.11,24121
20.12,29791
20.13,30189
20.13,26593
20.14,26220
20.14,21397
20.15,18168
20.16,16821
20.16,13346
20.17,12178
20.17,10128
20.18,10045
20.19,8923
20.19,8009
20.20,6922
20.20,6624
20.21,6968
20.22,6413
20.22,5792
20.23,5284
20.23,5018
20.24,4638
20.25,3993
20.25,4475
20.26,4155
20.26,4103
20.27,4085
20.28,4586
20.28,3793
20.29,4243
20.29,3320
20.30,3603
20.31,3646
20.31,3552
20.32,3781
20.32,3023
20.33,2869
20.34,3041
20.34,2794
20.35,3654
20.35,3159
20.36,3000
20.37,2918
20.37,3310
20.38,3072
20.39,3169
20.39,3291
20.40,3653
20.40,3261
20.41,2531
20.42,2491
20.42,3410
20.43,2202
20.43,3012
20.44,2881
20.45,2838
20.45,3509
20.46,2797
20.46,2479
20.47,3788
20.48,3301
20.48,3433
20.49,3481
20.49,2253
20.50,3194
20.51,3154
20.51,2882
20.52,2535
20.52,2914
20.53,2837
20.54,2719
20.54,2515
20.55,3153
20.55,2356
20.56,3262
20.57,3042
20.57,2507
20.58,2959
20.58,2678
20.59,2085
20.60,2811
20.60,2403
20.61,2752
20.61,2007
20.62,2966
20.63,1977
20.63,2523
20.64,1821
20.64,2856
20.65,1829
20.66,3039
20.66,2544
20.67,2920
20.68,2238
20.68,3275
20.69,2797
20.69,3118
20.70,2521
20.71,2158
20.71,2443
20.72,2309
20.72,2981
20.73,2868
20.74,2855
20.74,2185
20.75,3365
20.75,3080
20.76,3167
20.77,2942
20.77,2775
20.78,2837
20.78,3085
20.79,2503
20.80,3203
20.80,3235
20.81,3137
20.81,3616
20.82,3649
20.83,3241
20.83,3209
20.84,3715
20.84,3101
20.85,3583
20.86,3061
20.86,2918
20.87,2805
20.87,3111
20.88,2827
20.89,3329
20.89,2639
20.90,3549
20.90,2660
20.91,3039
20.92,3097
20.92,3296
20.93,2403
20.93,2373
20.94,2987
20.95,3322
20.95,2797
20.96,2591
20.97,3059
20.97,2663
20.98,2579
20.98,2996
20.99,2828
21.00,2558
21.00,2338
21.01,2967
21.01,2527
21.02,2265
21.03,2397
21.03,2733
21.04,2511
21.04,2918
21.05,2151
21.06,2832
21.06,2487
21.07,1940
21.07,2236
21.08,2260
21.09,2728
21.09,2287
21.10,2810
21.10,2387
21.11,2258
21.12,2566
21.12,2601
21.13,2552
21.13,2841
21.14,2202
21.15,2281
21.15,2606
21.16,2499
21.16,2851
21.17,2857
21.18,2663
21.18,2349
21.19,2268
21.19,2622
21.20,2140
21.21,2410
21.21,2676
21.22,3103
21.22,2514
21.23,2178
21.24,2923
21.24,2861
21.25,2720
21.26,2302
21.26,2577
21.27,2412
21.27,1992
21.28,2063
21.29,2304
21.29,2095
21.30,2344
21.30,2294
21.31,2423
21.32,2312
21.32,2978
21.33,2284
21.33,2519
21.34,2381
21.35,2597
21.35,2489
21.36,3446
21.36,2649
21.37,2706
21.38,2563
21.38,2554
21.39,2963
21.39,2400
21.40,1984
21.41,2330
21.41,2585
21.42,2145
21.42,2963
21.43,2433
21.44,2789
21.44,2328
21.45,3009
21.45,2461
21.46,2389
21.47,2501
21.47,2273
21.48,2172
21.48,2138
21.49,2378
21.50,2676
21.50,2308
21.51,2080
21.51,2241
21.52,2249
21.53,2198
21.53,2132
21.54,1942
21.55,2228
21.55,2172
21.56,2318
21.56,2694
21.57,1945
21.58,2340
21.58,2615
21.59,2470
21.59,2441
21.60,2906
21.61,2358
21.61,2441
21.62,2078
21.62,2889
21.63,2767
21.64,2075
21.64,2727
21.65,2463
21.65,2035
21.66,2429
21.67,2686
21.67,2606
21.68,2509
21.68,2207
21.69,2844
21.70,2504
21.70,2312
21.71,2877
21.71,2575
21.72,2572
21.73,2214
21.73,2063
21.74,2471
21.74,2401
21.75,2356
21.76,2977
21.76,2582
21.77,2594
21.77,1964
21.78,2780
21.79,2641
21.79,2832
21.80,3202
21.80,2752
21.81,2582
21.82,3197
21.82,2445
21.83,3222
21.84,2698
21.84,2133
21.85,2524
21.85,2589
21.86,2614
21.87,2515
21.87,2596
21.88,2729
21.88,3584
21.89,3144
21.90,3447
21.90,3337
21.91,3222
21.91,3290
21.92,2880
21.93,2903
21.93,3064
21.94,3080
21.94,2736
21.95,2820
21.96,3090
21.96,2711
21.97,2694
21.97,2853
21.98,2931
21.99,2230
21.99,2505
22.00,3271
22.00,2191
22.01,2310
22.02,2868
22.02,3076
22.03,2629
22.03,2416
22.04,3154
22.05,2583
22.05,2973
22.06,2755
22.06,2990
22.07,3253
22.08,2467
22.08,2633
22.09,2133
22.09,2564
22.10,2683
22.11,3016
22.11,2946
22.12,3045
22.13,2704
22.13,3083
22.14,2665
22.14,2329
22.15,3049
22.16,3025
22.16,2369
22.17,2915
22.17,3125
22.18,2836
22.19,2885
22.19,2925
22.20,3109
22.20,2699
22.21,2935
22.22,2866
22.22,3056
22.23,3250
22.23,3370
22.24,2727
22.25,2662
22.25,3260
22.26,3626
22.26,2878
22.27,2297
22.28,2831
22.28,2981
22.29,2791
22.29,2731
22.30,2933
22.31,2883
22.31,2505
22.32,2956
22.32,3055
22.33,3044
22.34,2852
22.34,2757
22.35,2778
22.35,2316
22.36,2677
22.37,2936
22.37,2366
22.38,2717
22.38,2628
22.39,3009
22.40,3009
22.40,2374
22.41,2967
22.42,2908
22.42,2917
22.43,2554
22.43,2659
22.44,2381
22.45,2606
22.45,2875
22.46,2697
22.46,2873
22.47,2603
22.48,2561
22.48,3094
22.49,2952
22.49,2508
22.50,2489
22.51,2356
22.51,2569
22.52,2769
22.52,3232
22.53,2813
22.54,2664
22.54,2523
22.55,2875
22.55,2729
22.56,2693
22.57,3017
22.57,2452
22.58,3084
22.58,2693
22.59,2663
22.60,2839
22.60,2867
22.61,2472
22.61,2309
22.62,2629
22.63,1847
22.63,2573
22.64,2064
22.64,2611
22.65,2314
22.66,2486
22.66,2624
22.67,2566
22.67,2482
22.68,2564
22.69,2438
22.69,2973
22.70,2895
22.71,2533
22.71,2605
22.72,2697
22.72,2463
22.73,2400
22.74,2538
22.74,2712
22.75,2796
22.75,2406
22.76,2350
22.77,2253
22.77,2696
22.78,3083
22.78,2272
22.79,2513
22.80,2540
22.80,2641
22.81,2898
22.81,2425
22.82,2190
22.83,2415
22.83,2253
22.84,2518
22.84,2438
22.85,2482
22.86,2634
22.86,2535
22.87,2414
22.87,2778
22.88,2527
22.89,2396
22.89,3059
22.90,2599
22.90,3036
22.91,2778
22.92,2736
22.92,2488
22.93,2149
22.93,2357
22.94,2398
22.95,2127
22.95,2329
22.96,2404
22.96,2620
22.97,2760
22.98,2387
22.98,2337
22.99,2190
23.00,2636
23.00,2601
23.01,2149
23.01,2693
23.02,2253
23.03,2043
23.03,2560
23.04,2305
23.04,2579
23.05,2248
23.06,3153
23.06,2263
23.07,2649
23.07,2542
23.08,2753
23.09,2605
23.09,2684
23.10,2387
23.10,2603
23.11,2808
23.12,2498
23.12,2532
23.13,3345
23.13,2630
23.14,3097
23.15,3016
23.15,3304
23.16,2935
23.16,2523
23.17,3021
23.18,3473
23.18,4375
23.19,6187
23.19,7184
23.20,10116
23.21,13487
23.21,15976
23.22,19032
23.22,19169
23.23,18063
23.24,17971
23.24,15663
23.25,12599
23.25,10768
23.26,9104
23.27,7832
23.27,7088
23.28,6470
23.29,5740
23.29,5736
23.30,5668
23.30,4316
23.31,4831
23.32,3613
23.32,3820
23.33,3820
23.33,3986
23.34,4488
23.35,3643
23.35,3502
23.36,4832
23.36,3273
23.37,4321
23.38,3860
23.38,3192
23.39,3593
23.39,3397
23.40,3291
23.41,3167
23.41,3808
23.42,3014
23.42,2830
23.43,3232
23.44,3042
23.44,2513
23.45,3274
23.45,3001
23.46,3078
23.47,2371
23.47,2974
23.48,2869
23.48,2891
23.49,2588
23.50,3318
23.50,2137
23.51,2656
23.51,2719
23.52,2984
23.53,2778
23.53,2694
23.54,3197
23.55,2830
23.55,2628
23.56,2809
23.56,2321
23.57,2330
23.58,3486
23.58,2706
23.59,2702
23.59,1793
23.60,2736
23.61,2380
23.61,2347
23.62,2740
23.62,2483
23.63,2480
23.64,2481
23.64,2782
23.65,2877
23.65,2339
23.66,2503
23.67,2905
23.67,2627
23.68,2213
23.68,2710
23.69,2746
23.70,2380
23.70,2608
23.71,2879
23.71,3027
23.72,2460
23.73,2850
23.73,2632
23.74,2394
23.74,2430
23.75,2425
23.76,2569
23.76,2608
23.77,1651
23.77,2158
23.78,2659
23.79,2740
23.79,2537
23.80,2555
23.80,2372
23.81,2415
23.82,2510
23.82,2728
23.83,2718
23.84,2427
23.84,2519
23.85,2403
23.85,2478
23.86,2078
23.87,2357
23.87,2103
23.88,2235
23.88,2223
23.89,2620
23.90,2130
23.90,2477
23.91,3053
23.91,2168
23.92,2459
23.93,2448
23.93,2590
23.94,1945
23.94,2359
23.95,2282
23.96,2491
23.96,2382
23.97,2309
23.97,2171
23.98,2516
23.99,1887
23.99,2261
24.00,1822
24.00,2236
24.01,2360
24.02,2689
24.02,2324
24.03,2418
24.03,1877
24.04,2177
24.05,2225
24.05,2487
24.06,2456
24.06,2420
24.07,1970
24.08,2481
24.08,2109
24.09,2568
24.09,2397
24.10,2229
24.11,2495
24.11,1764
24.12,2104
24.13,2373
24.13,2074
24.14,2153
24.14,1792
24.15,2011
24.16,2376
24.16,2149
24.17,2333
24.17,1909
24.18,2576
24.19,2519
24.19,2275
24.20,2243
24.20,2322
24.21,1937
24.22,2106
24.22,2428
24.23,2610
24.23,2125
24.24,2284
24.25,2070
24.25,2183
24.26,2201
24.26,2348
24.27,2362
24.28,2448
24.28,2300
24.29,1789
24.29,2257
24.30,2819
24.31,2417
24.31,2281
24.32,2709
24.32,1976
24.33,2043
24.34,2516
24.34,2156
24.35,2351
24.35,2056
24.36,2556
24.37,1969
24.37,2562
24.38,2188
24.38,2164
24.39,2405
24.40,3645
24.40,3314
24.41,4014
24.42,4838
24.42,4872
24.43,5417
24.43,5610
24.44,5631
24.45,5200
24.45,5274
24.46,5441
24.46,5074
24.47,4274
24.48,3649
24.48,4412
24.49,4075
24.49,3102
24.50,3430
24.51,3774
24.51,3554
24.52,3568
24.52,2893
24.53,2250
24.54,2744
24.54,2741
24.55,3121
24.55,2903
24.56,2854
24.57,2932
24.57,2494
24.58,3527
24.58,2622
24.59,3282
24.60,2681
24.60,2512
24.61,3018
24.61,2607
24.62,3108
24.63,2750
24.63,2253
24.64,2507
24.64,2771
24.65,2664
24.66,2559
24.66,2711
24.67,2641
24.67,2609
24.68,2877
24.69,2456
24.69,2103
24.70,2454
24.71,2014
24.71,2170
24.72,2322
24.72,2700
24.73,1933
24.74,1918
24.74,2372
24.75,2784
24.75,1973
24.76,2401
24.77,2093
24.77,2144
24.78,2921
24.78,2499
24.79,2401
24.80,2394
24.80,2500
24.81,2609
24.81,2313
24.82,1952
24.83,2080
24.83,2407
24.84,2699
24.84,2842
24.85,2298
24.86,2573
24.86,2019
24.87,2139
24.87,2464
24.88,2478
24.89,2336
24.89,1714
24.90,2695
24.90,2475
24.91,2104
24.92,2330
24.92,2329
24.93,2583
24.93,2136
24.94,2433
24.95,1904
24.95,2412
24.96,2603
24.96,2436
24.97,2150
24.98,3052
24.98,2270
24.99,2516
25.00,2229
25.00,2526
25.01,2218
25.01,2438
25.02,2406
25.03,3373
25.03,2675
25.04,2483
25.04,2739
25.05,3225
25.06,3264
25.06,4273
25.07,3521
25.07,3441
25.08,3558
25.09,3350
25.09,3473
25.10,3482
25.10,3667
25.11,2777
25.12,2829
25.12,2817
25.13,2557
25.13,2974
25.14,2779
25.15,2690
25.15,2767
25.16,2274
25.16,2423
25.17,2317
25.18,2713
25.18,1885
25.19,2130
25.19,1950
25.20,2356
25.21,1914
25.21,2289
25.22,2548
25.22,2008
25.23,2162
25.24,2471
25.24,1900
25.25,2001
25.25,2245
25.26,1903
25.27,1717
25.27,2446
25.28,1947
25.29,2127
25.29,2158
25.30,2543
25.30,1791
25.31,2151
25.32,1823
25.32,1700
25.33,2330
25.33,2025
25.34,2086
25.35,2055
25.35,2425
25.36,2442
25.36,2426
25.37,2457
25.38,2095
25.38,2969
25.39,2429
25.39,1941
25.40,2216
25.41,2336
25.41,1963
25.42,2340
25.42,2068
25.43,2469
25.44,2849
25.44,1959
25.45,1981
25.45,2340
25.46,2216
25.47,2613
25.47,2358
25.48,2208
25.48,2403
25.49,2534
25.50,2106
25.50,2012
25.51,1820
25.51,2319
25.52,2340
25.53,2674
25.53,2754
25.54,2562
25.54,2662
25.55,2672
25.56,2467
25.56,2463
25.57,3112
25.58,2321
25.58,2781
25.59,2239
25.59,2242
25.60,2679
25.61,1888
25.61,2293
25.62,2448
25.62,2207
25.63,2136
25.64,2433
25.64,2565
25.65,2141
25.65,2149
25.66,2491
25.67,2215
25.67,2181
25.68,2607
25.68,2432
25.69,2307
25.70,2235
25.70,2347
25.71,2548
25.71,2780
25.72,3212
25.73,3128
25.73,3248
25.74,4499
25.74,3585
25.75,3978
25.76,3771
25.76,3704
25.77,3871
25.77,3091
25.78,3443
25.79,3490
25.79,2507
25.80,3247
25.80,2653
25.81,3154
25.82,3558
25.82,2383
25.83,2909
25.83,2078
25.84,2562
25.85,3271
25.85,2427
25.86,2342
25.87,2568
25.87,2782
25.88,2426
25.88,2606
25.89,2603
25.90,3326
25.90,3179
25.91,3575
25.91,2791
25.92,2552
25.93,2770
25.93,2861
25.94,2168
25.94,2417
25.95,2635
25.96,2034
25.96,2185
25.97,2438
25.97,2403
25.98,2539
25.99,2558
25.99,2404
26.00,1932
26.00,2557
26.01,2273
26.02,2573
26.02,2360
26.03,2522
26.03,2280
26.04,1881
26.05,1872
26.05,2189
26.06,2205
26.06,2328
26.07,1897
26.08,2691
26.08,2243
26.09,2216
26.09,2094
26.10,2151
26.11,2387
26.11,2234
26.12,1990
26.12,1869
26.13,2544
26.14,2691
26.14,2119
26.15,2341
26.16,2410
26.16,2015
26.17,2532
26.17,2457
26.18,2886
26.19,2156
26.19,2750
26.20,2771
26.20,2296
26.21,2321
26.22,3744
26.22,2830
26.23,3290
26.23,2644
26.24,2948
26.25,2480
26.25,2504
26.26,2610
26.26,2969
26.27,2332
26.28,2379
26.28,2425
26.29,2521
26.29,2770
26.30,2311
26.31,2326
26.31,3078
26.32,1550
26.32,2229
26.33,2439
26.34,2338
26.34,2000
26.35,2126
26.35,2433
26.36,2188
26.37,2179
26.37,2184
26.38,2459
26.38,2274
26.39,2089
26.40,2074
26.40,1947
26.41,2162
26.41,2171
26.42,2481
26.43,2324
26.43,2039
26.44,2505
26.45,2097
26.45,2498
26.46,2843
26.46,2706
26.47,2200
26.48,2995
26.48,2491
26.49,2710
26.49,2736
26.50,2663
26.51,3109
26.51,3427
26.52,1936
26.52,2769
26.53,2340
26.54,2064
26.54,2454
26.55,2294
26.55,2362
26.56,1950
26.57,1971
26.57,1675
26.58,2131
26.58,1983
26.59,2651
26.60,2263
26.60,1987
26.61,2109
26.61,2147
26.62,2397
26.63,2682
26.63,2551
26.64,2643
26.64,2468
26.65,2246
26.66,2028
26.66,2327
26.67,2387
26.67,2314
26.68,1606
26.69,2327
26.69,2331
26.70,2175
26.70,2029
26.71,2277
26.72,2340
26.72,2801
26.73,2256
26.74,2124
26.74,2995
26.75,2551
26.75,2194
26.76,2424
26.77,2176
26.77,2433
26.78,2433
26.78,2418
26.79,2446
26.80,2546
26.80,2495
26.81,1906
26.81,2601
26.82,2307
26.83,2318
26.83,2265
26.84,2611
26.84,2583
26.85,2226
26.86,2212
26.86,2179
26.87,2090
26.87,2148
26.88,2063
26.89,2188
26.89,1917
26.90,2681
26.90,1787
26.91,1957
26.92,2013
26.92,1863
26.93,2335
26.93,1907
26.94,1872
26.95,1744
26.95,2236
26.96,2405
26.96,2593
26.97,2384
26.98,2019
26.98,2423
26.99,2060
26.99,1988
27.00,2274
27.01,1988
27.01,1670
27.02,1890
27.03,2239
27.03,2101
27.04,2477
27.04,2180
27.05,2100
27.06,2185
27.06,2148
27.07,2329
27.07,2254
27.08,1851
27.09,1868
27.09,2229
27.10,2494
27.10,2169
27.11,2078
27.12,2369
27.12,1907
27.13,2189
27.13,2453
