Time [min],Intensity [counts]
Chromatogram,
15.03,3021
15.03,2465
15.04,2735
15.04,2881
15.05,2531
15.06,3615
15.06,3833
15.07,4570
15.07,4530
15.08,4832
15.09,3764
15.09,4508
15.10,4671
15.10,4503
15.11,3878
15.12,4531
15.12,4324
15.13,4121
15.13,3918
15.14,3880
15.15,4269
15.15,4102
15.16,3305
15.16,3782
15.17,4333
15.18,4132
15.18,4212
15.19,3784
15.19,4297
15.20,4143
15.21,3601
15.21,4031
15.22,3707
15.23,3314
15.23,3594
15.24,4042
15.24,3334
15.25,2891
15.26,3109
15.26,3238
15.27,2896
15.27,3504
15.28,3341
15.29,2322
15.29,2634
15.30,2650
15.30,2381
15.31,3110
15.32,2820
15.32,2761
15.33,3300
15.33,2900
15.34,3316
15.35,3089
15.35,2810
15.36,3307
15.36,4271
15.37,3792
15.38,3621
15.38,3937
15.39,3821
15.39,3490
15.40,3899
15.41,3799
15.41,3562
15.42,2682
15.42,3498
15.43,3283
15.44,2487
15.44,2762
15.45,2721
15.45,2747
15.46,3008
15.47,2969
15.47,2279
15.48,3189
15.48,2685
15.49,2833
15.50,2579
15.50,3322
15.51,3172
15.52,2789
15.52,3160
15.53,2874
15.53,2389
15.54,2400
15.55,2073
15.55,2651
15.56,2507
15.56,2602
15.57,2031
15.58,3307
15.58,2937
15.59,3108
15.59,3743
15.60,3240
15.61,3752
15.61,4165
15.62,3688
15.62,4036
15.63,3466
15.64,3129
15.64,3603
15.65,2365
15.65,3189
15.66,2872
15.67,2948
15.67,2980
15.68,3098
15.68,3302
15.69,3201
15.70,3070
15.70,2759
15.71,2612
15.71,2815
15.72,2429
15.73,2994
15.73,3079
15.74,2302
15.74,2383
15.75,2398
15.76,2206
15.76,2491
15.77,2345
15.78,2476
15.78,2581
15.79,2581
15.79,2704
15.80,2644
15.81,3252
15.81,3079
15.82,3166
15.82,4189
15.83,4358
15.84,3665
15.84,3505
15.85,3570
15.85,3167
15.86,3453
15.87,3807
15.87,3338
15.88,2498
15.88,2645
15.89,2657
15.90,3350
15.90,2828
15.91,2841
15.91,3161
15.92,2331
15.93,3083
15.93,3282
15.94,3918
15.94,3233
15.95,3587
15.96,3275
15.96,3533
15.97,4337
15.97,4104
15.98,4553
15.99,4478
15.99,5371
16.00,5582
16.00,6337
16.01,6410
16.02,6323
16.02,5213
16.03,5451
16.03,4881
16.04,6205
16.05,5366
16.05,5956
16.06,4857
16.07,4712
16.07,5412
16.08,4862
16.08,4765
16.09,6188
16.10,9957
16.10,15916
16.11,24701
16.11,41956
16.12,55268
16.13,73229
16.13,87304
16.14,91902
16.14,87118
16.15,82692
16.16,71275
16.16,58997
16.17,51573
16.17,43434
16.18,38075
16.19,34403
16.19,31032
16.20,25654
16.20,23649
16.21,19219
16.22,18393
16.22,16432
16.23,14730
16.23,12570
16.24,12688
16.25,10656
16.25,10615
16.26,10946
16.26,9985
16.27,10493
16.28,9517
16.28,9415
16.29,8821
16.29,9551
16.30,10479
16.31,13800
16.31,16048
16.32,18462
16.32,19229
16.33,19163
16.34,20111
16.34,19198
16.35,19766
16.36,19284
16.36,17274
16.37,18331
16.37,16708
16.38,18199
16.39,16991
16.39,15501
16.40,16632
16.40,16638
16.41,18564
16.42,17620
16.42,16793
16.43,15730
16.43,16167
16.44,14851
16.45,15133
16.45,12917
16.46,13456
16.46,13405
16.47,11688
16.48,11751
16.48,11674
16.49,10822
16.49,11070
16.50,11674
16.51,10510
16.51,9282
16.52,9870
16.52,10699
16.53,10649
16.54,10401
16.54,9556
16.55,9803
16.55,9086
16.56,7084
16.57,9905
16.57,8672
16.58,8942
16.58,8097
16.59,8511
16.60,8392
16.60,8478
16.61,8688
16.61,8071
16.62,8266
16.63,8473
16.63,9042
16.64,9260
16.65,9050
16.65,9475
16.66,8853
16.66,8246
16.67,8922
16.68,7588
16.68,7492
16.69,6502
16.69,6388
16.70,5849
16.71,6304
16.71,6194
16.72,5569
16.72,5575
16.73,5116
16.74,5175
16.74,4643
16.75,5894
16.75,5179
16.76,4796
16.77,4999
16.77,5333
16.78,4438
16.78,4862
16.79,4763
16.80,4296
16.80,4473
16.81,4510
16.81,4222
16.82,4767
16.83,4694
16.83,5172
16.84,4480
16.84,4815
16.85,4722
16.86,4150
16.86,3843
16.87,4779
16.87,4337
16.88,4544
16.89,3509
16.89,4906
16.90,3915
16.90,4280
16.91,5021
16.92,4498
16.92,4953
16.93,4786
16.94,5226
16.94,5201
16.95,5021
16.95,5306
16.96,4716
16.97,4188
16.97,3907
16.98,4594
16.98,4342
16.99,4087
17.00,4322
17.00,4296
17.01,4135
17.01,4933
17.02,4092
17.03,4553
17.03,4832
17.04,4615
17.04,5656
17.05,5267
17.06,5434
17.06,6340
17.07,6114
17.07,7527
17.08,7684
17.09,6798
17.09,6508
17.10,6714
17.10,5858
17.11,5374
17.12,5418
17.12,5631
17.13,5722
17.13,5368
17.14,5724
17.15,5037
17.15,5353
17.16,4721
17.16,4888
17.17,4489
17.18,5310
17.18,4684
17.19,3503
17.19,4376
17.20,4522
17.21,3892
17.21,4402
17.22,3708
17.23,4527
17.23,3199
17.24,3814
17.24,3965
17.25,4514
17.26,4088
17.26,4175
17.27,3382
17.27,4525
17.28,3768
17.29,3843
17.29,4365
17.30,5196
17.30,5934
17.31,7511
17.32,8432
17.32,9551
17.33,10318
17.33,11476
17.34,10288
17.35,10666
17.35,9789
17.36,10168
17.36,9211
17.37,7640
17.38,7008
17.38,6722
17.39,5642
17.39,5900
17.40,6508
17.41,5865
17.41,4554
17.42,4830
17.42,4551
17.43,4743
17.44,4878
17.44,4849
17.45,5204
17.45,4976
17.46,4092
17.47,4568
17.47,3827
17.48,4552
17.48,3680
17.49,3782
17.50,3904
17.50,3812
17.51,3641
17.52,3764
17.52,3405
17.53,3291
17.53,3992
17.54,3597
17.55,3642
17.55,3564
17.56,3808
17.56,3850
17.57,3078
17.58,3752
17.58,3485
17.59,3475
17.59,3653
17.60,3915
17.61,3783
17.61,3143
17.62,3266
17.62,3167
17.63,4071
17.64,3634
17.64,3727
17.65,4016
17.65,3246
17.66,2776
17.67,3453
17.67,3527
17.68,3631
17.68,3041
17.69,3797
17.70,3329
17.70,3148
17.71,3355
17.71,3155
17.72,3180
17.73,3847
17.73,3249
17.74,3132
17.74,3172
17.75,2952
17.76,3331
17.76,3387
17.77,3100
17.77,3985
17.78,4098
17.79,3886
17.79,4139
17.80,4260
17.81,3583
17.81,4067
17.82,4383
17.82,3750
17.83,3571
17.84,4293
17.84,4690
17.85,4390
17.85,4536
17.86,3966
17.87,3999
17.87,4537
17.88,4257
17.88,4161
17.89,4139
17.90,3134
17.90,3107
17.91,4265
17.91,3744
17.92,4382
17.93,3713
17.93,3719
17.94,3317
17.94,3737
17.95,3746
17.96,3131
17.96,3926
17.97,3805
17.97,3763
17.98,3327
17.99,3618
17.99,4493
18.00,3325
18.00,3233
18.01,3322
18.02,3466
18.02,3085
18.03,3224
18.03,3096
18.04,3331
18.05,3224
18.05,3567
18.06,3052
18.06,3169
18.07,2637
18.08,3022
18.08,3306
18.09,3273
18.10,3447
18.10,2464
18.11,3857
18.11,3780
18.12,3387
18.13,3082
18.13,3228
18.14,3018
18.14,3346
18.15,4229
18.16,3741
18.16,3459
18.17,3835
18.17,3769
18.18,3325
18.19,4546
18.19,3706
18.20,3950
18.20,4889
18.21,4507
18.22,4648
18.22,5696
18.23,4796
18.23,4871
18.24,5941
18.25,5450
18.25,5911
18.26,5568
18.26,5071
18.27,5660
18.28,5421
18.28,5260
18.29,5363
18.29,5230
18.30,4789
18.31,4553
18.31,5724
18.32,5080
18.32,5036
18.33,4985
18.34,4632
18.34,4004
18.35,4746
18.35,4619
18.36,4762
18.37,4828
18.37,4582
18.38,4840
18.39,4321
18.39,5305
18.40,5770
18.40,4725
18.41,5570
18.42,5114
18.42,5314
18.43,6292
18.43,5354
18.44,4655
18.45,5180
18.45,4943
18.46,4381
18.46,4411
18.47,5168
18.48,4392
18.48,5008
18.49,4469
18.49,5180
18.50,4119
18.51,4860
18.51,4496
18.52,4378
18.52,5094
18.53,4882
18.54,4852
18.54,4152
18.55,5107
18.55,4458
18.56,4696
18.57,4478
18.57,4444
18.58,4520
18.58,4648
18.59,4386
18.60,4122
18.60,4341
18.61,4575
18.61,4142
18.62,3993
18.63,4813
18.63,4658
18.64,5075
18.64,5612
18.65,5519
18.66,4863
18.66,6382
18.67,5981
18.68,5820
18.68,5788
18.69,6000
18.69,5981
18.70,5938
18.71,6498
18.71,5620
18.72,6661
18.72,5712
18.73,5896
18.74,5735
18.74,5451
18.75,5677
18.75,5675
18.76,5431
18.77,5709
18.77,5290
18.78,4962
18.78,5320
18.79,4521
18.80,4730
18.80,5955
18.81,4903
18.81,4467
18.82,4668
18.83,4653
18.83,5220
18.84,3982
18.84,4815
18.85,4252
18.86,4794
18.86,4155
18.87,3622
18.87,3821
18.88,4533
18.89,4090
18.89,3998
18.90,4745
18.90,4298
18.91,5007
18.92,3867
18.92,4284
18.93,4085
18.93,3886
18.94,4086
18.95,3901
18.95,4101
18.96,4537
18.97,3245
18.97,4277
18.98,3340
18.98,3711
18.99,3211
19.00,3925
19.00,4204
19.01,3816
19.01,3965
19.02,3661
19.03,3547
19.03,4019
19.04,3865
19.04,4266
19.05,3921
19.06,3776
19.06,3410
19.07,3762
19.07,3964
19.08,3869
19.09,3344
19.09,3959
19.10,4123
19.10,3263
19.11,4065
19.12,3817
19.12,4046
19.13,3613
19.13,3366
19.14,3857
19.15,3592
19.15,3930
19.16,3353
19.16,3460
19.17,3324
19.18,3194
19.18,3360
19.19,3365
19.19,3891
19.20,3794
19.21,3401
19.21,3642
19.22,3556
19.22,3114
19.23,3762
19.24,3415
19.24,4084
19.25,3874
19.26,2704
19.26,3845
19.27,4123
19.27,3278
19.28,4288
19.29,3935
19.29,3555
19.30,3168
19.30,3793
19.31,4137
19.32,3687
19.32,2359
19.33,3418
19.33,3444
19.34,3128
19.35,3153
19.35,4212
19.36,3522
19.36,2966
19.37,2991
19.38,3340
19.38,3410
19.39,3797
19.39,3607
19.40,3519
19.41,4370
19.41,3902
19.42,3941
19.42,4087
19.43,4330
19.44,4072
19.44,4056
19.45,4896
19.45,4982
19.46,4135
19.47,4251
19.47,4122
19.48,4627
19.48,4454
19.49,4977
19.50,4209
19.50,4297
19.51,3648
19.51,3879
19.52,4912
19.53,4350
19.53,4648
19.54,3460
19.55,4124
19.55,4239
19.56,4285
19.56,4598
19.57,5090
19.58,4688
19.58,4366
19.59,3455
19.59,3489
19.60,4677
19.61,4257
19.61,3729
19.62,4011
19.62,4035
19.63,3858
19.64,3964
19.64,4051
19.65,3996
19.65,3285
19.66,3889
19.67,3146
19.67,3954
19.68,3418
19.68,3879
19.69,3276
19.70,3265
19.70,3445
19.71,3657
19.71,3723
19.72,3825
19.73,4018
19.73,3422
19.74,3869
19.74,3451
19.75,4227
19.76,3411
19.76,4083
19.77,3827
19.77,2907
19.78,3901
19.79,3201
19.79,3192
19.80,3507
19.80,3191
19.81,3205
19.82,3835
19.82,3741
19.83,3746
19.84,3585
19.84,4042
19.85,4400
19.85,5922
19.86,4972
19.87,5432
19.87,5811
19.88,5994
19.88,5324
19.89,5692
19.90,4656
19.90,5160
19.91,4136
19.91,4269
19.92,4382
19.93,4070
19.93,3793
19.94,3690
19.94,4487
19.95,3867
19.96,3164
19.96,3586
19.97,3491
19.97,3118
19.98,3524
19.99,3680
19.99,4115
20.00,3910
20.00,2874
20.01,3594
20.02,3624
20.02,3870
20.03,3981
20.03,4089
20.04,4022
20.05,4163
20.05,3890
20.06,4415
20.06,4927
20.07,6680
20.08,6992
20.08,10030
20.09,16175
20.10,23330
20.10,28214
20.11,34982
20.11,35679
20.12,37863
20.13,33445
20.13,30043
20.14,24892
20.14,20253
20.15,16832
20.16,12943
20.16,11093
20.17,11050
20.17,9656
20.18,8277
20.19,7446
20.19,6700
20.20,6949
20.20,6739
20.21,4852
20.22,4727
20.22,5044
20.23,4544
20.23,4087
20.24,4150
20.25,4564
20.25,4710
20.26,4135
20.26,4347
20.27,3868
20.28,3972
20.28,3234
20.29,3935
20.29,4219
20.30,3290
20.31,3676
20.31,3280
20.32,4035
20.32,4815
20.33,3748
20.34,4046
20.34,3991
20.35,3569
20.35,4086
20.36,4341
20.37,3297
20.37,3112
20.38,3849
20.39,3566
20.39,3998
20.40,3525
20.40,3808
20.41,3610
20.42,3882
20.42,3698
20.43,3918
20.43,3676
20.44,3877
20.45,3940
20.45,4105
20.46,3664
20.46,4149
20.47,4077
20.48,4285
20.48,4296
20.49,4095
20.49,3225
20.50,3825
20.51,3516
20.51,4346
20.52,4014
20.52,3155
20.53,3790
20.54,3650
20.54,3841
20.55,3516
20.55,4108
20.56,3531
20.57,3928
20.57,4336
20.58,3664
20.58,3794
20.59,3095
20.60,3231
20.60,3912
20.61,2669
20.61,3665
20.62,3814
20.63,4143
20.63,3290
20.64,3885
20.64,3182
20.65,3745
20.66,3537
20.66,4504
20.67,4505
20.68,5692
20.68,8977
20.69,10021
20.69,12386
20.70,13654
20.71,13362
20.71,15042
20.72,12942
20.72,12962
20.73,12545
20.74,12573
20.74,11734
20.75,10167
20.75,9870
20.76,9354
20.77,8693
20.77,8779
20.78,8185
20.78,7694
20.79,7169
20.80,7598
20.80,7349
20.81,6741
20.81,7215
20.82,6266
20.83,6983
20.83,6804
20.84,6660
20.84,6178
20.85,6899
20.86,5980
20.86,5803
20.87,5066
20.87,5530
20.88,5170
20.89,5605
20.89,4489
20.90,5213
20.90,4316
20.91,4203
20.92,4555
20.92,4713
20.93,5053
20.93,4514
20.94,5350
20.95,4570
20.95,4126
20.96,4394
20.97,4382
20.97,4218
20.98,4805
20.98,4192
20.99,4601
21.00,3256
21.00,4325
21.01,4507
21.01,4377
21.02,3379
21.03,4197
21.03,4087
21.04,3566
21.04,4817
21.05,4528
21.06,4685
21.06,4330
21.07,4877
21.07,4910
21.08,4829
21.09,4582
21.09,4961
21.10,5213
21.10,3828
21.11,4451
21.12,4347
21.12,4200
21.13,3571
21.13,4318
21.14,4143
21.15,4504
21.15,4193
21.16,4602
21.16,4005
21.17,4856
21.18,4334
21.18,3779
21.19,3932
21.19,3798
21.20,3833
21.21,3757
21.21,4116
21.22,3199
21.22,3393
21.23,4090
21.24,3892
21.24,3657
21.25,4044
21.26,3641
21.26,3866
21.27,4605
21.27,5068
21.28,6115
21.29,6889
21.29,6449
21.30,6517
21.30,5316
21.31,5279
21.32,5742
21.32,5519
21.33,5117
21.33,5152
21.34,5282
21.35,5063
21.35,5186
21.36,4649
21.36,5680
21.37,5347
21.38,5406
21.38,5309
21.39,4959
21.39,5055
21.40,4601
21.41,5173
21.41,3945
21.42,4725
21.42,5131
21.43,4363
21.44,4611
21.44,4825
21.45,5333
21.45,5284
21.46,4483
21.47,5529
21.47,6236
21.48,5139
21.48,4131
21.49,4489
21.50,4778
21.50,4720
21.51,5359
21.51,4936
21.52,5666
21.53,5255
21.53,4604
21.54,5078
21.55,5084
21.55,5224
21.56,5712
21.56,4854
21.57,5184
21.58,4710
21.58,5036
21.59,5315
21.59,5261
21.60,4811
21.61,4661
21.61,4919
21.62,4743
21.62,4190
21.63,4718
21.64,4580
21.64,5370
21.65,4918
21.65,5100
21.66,4560
21.67,5785
21.67,5097
21.68,4495
21.68,4176
21.69,4349
21.70,3983
21.70,3814
21.71,3982
21.71,4376
21.72,3768
21.73,4085
21.73,4178
21.74,3870
21.74,5228
21.75,4736
21.76,4112
21.76,3816
21.77,4981
21.77,3229
21.78,4415
21.79,4477
21.79,4467
21.80,4280
21.80,4380
21.81,4949
21.82,4352
21.82,5026
21.83,4291
21.84,4660
21.84,4483
21.85,4166
21.85,4698
21.86,4649
21.87,4490
21.87,4842
21.88,5993
21.88,4862
21.89,5857
21.90,4605
21.90,4696
21.91,4467
21.91,4636
21.92,4697
21.93,4363
21.93,4635
21.94,4508
21.94,4894
21.95,5339
21.96,3748
21.96,4061
21.97,4440
21.97,4264
21.98,3729
21.99,4099
21.99,4139
22.00,4286
22.00,3706
22.01,3762
22.02,4129
22.02,4092
22.03,4421
22.03,4618
22.04,3902
22.05,3730
22.05,3155
22.06,3000
22.06,4626
22.07,3859
22.08,4078
22.08,3536
22.09,3719
22.09,2591
22.10,4194
22.11,4311
22.11,3281
22.12,3867
22.13,4447
22.13,4442
22.14,3641
22.14,3897
22.15,4057
22.16,4342
22.16,5238
22.17,4405
22.17,4022
22.18,3723
22.19,4018
22.19,5041
22.20,4232
22.20,3717
22.21,4585
22.22,4466
22.22,5156
22.23,4088
22.23,4469
22.24,4105
22.25,4037
22.25,2961
22.26,4017
22.26,4177
22.27,3863
22.28,4381
22.28,3435
22.29,3566
22.29,2926
22.30,3768
22.31,3910
22.31,3532
22.32,3624
22.32,4163
22.33,4391
22.34,4024
22.34,3732
22.35,4158
22.35,3566
22.36,4404
22.37,4041
22.37,3356
22.38,3763
22.38,3904
22.39,3722
22.40,4204
22.40,3846
22.41,3200
22.42,3574
22.42,4037
22.43,3675
22.43,3409
22.44,3421
22.45,3687
22.45,3846
22.46,3447
22.46,3164
22.47,3731
22.48,2912
22.48,3135
22.49,3354
22.49,3519
22.50,4132
22.51,3604
22.51,3216
22.52,3462
22.52,3816
22.53,3463
22.54,3715
22.54,3286
22.55,3573
22.55,3758
22.56,3360
22.57,3457
22.57,3808
22.58,3177
22.58,3411
22.59,4126
22.60,3557
22.60,2753
22.61,3638
22.61,3297
22.62,3715
22.63,3130
22.63,2618
22.64,3389
22.64,3249
22.65,2994
22.66,3282
22.66,3417
22.67,2998
22.67,3319
22.68,3546
22.69,3827
22.69,3398
22.70,3621
22.71,4014
22.71,2971
22.72,3279
22.72,3002
22.73,3790
22.74,3887
22.74,3037
22.75,3710
22.75,3493
22.76,3978
22.77,3727
22.77,3334
22.78,3437
22.78,3790
22.79,3624
22.80,3965
22.80,3181
22.81,3178
22.81,3845
22.82,2729
22.83,3433
22.83,3246
22.84,3061
22.84,3146
22.85,3749
22.86,3462
22.86,2937
22.87,3181
22.87,3091
22.88,2722
22.89,2765
22.89,2896
22.90,3519
22.90,3153
22.91,3094
22.92,3239
22.92,3078
22.93,2397
22.93,2916
22.94,2838
22.95,3048
22.95,3283
22.96,3326
22.96,2997
22.97,2669
22.98,2723
22.98,2934
22.99,2719
23.00,3261
23.00,3040
23.01,2783
23.01,2508
23.02,2767
23.03,3471
23.03,3181
23.04,2808
23.04,3259
23.05,3191
23.06,2625
23.06,2790
23.07,2969
23.07,3402
23.08,2979
23.09,3022
23.09,3034
23.10,2942
23.10,3099
23.11,3750
23.12,3578
23.12,3670
23.13,3649
23.13,3989
23.14,2936
23.15,2911
23.15,2987
23.16,3656
23.16,3956
23.17,4764
23.18,6296
23.18,10469
23.19,16290
23.19,21047
23.20,25076
23.21,29949
23.21,31945
23.22,31660
23.22,27366
23.23,22608
23.24,20641
23.24,14099
23.25,11275
23.25,9494
23.26,7313
23.27,7327
23.27,6549
23.28,5176
23.29,4894
23.29,4560
23.30,4890
23.30,4478
23.31,4909
23.32,4406
23.32,4457
23.33,3898
23.33,3934
23.34,3816
23.35,3423
23.35,2908
23.36,3498
23.36,3488
23.37,3067
23.38,3413
23.38,3180
23.39,3650
23.39,2822
23.40,3290
23.41,2856
23.41,2981
23.42,3249
23.42,3136
23.43,3109
23.44,3097
23.44,3501
23.45,3243
23.45,3967
23.46,2788
23.47,3332
23.47,3179
23.48,3327
23.48,2752
23.49,2560
23.50,3244
23.50,3657
23.51,2791
23.51,2937
23.52,3125
23.53,3031
23.53,2699
23.54,3028
23.54,2848
23.55,3259
23.56,2778
23.56,2517
23.57,2827
23.58,2726
23.58,3008
23.59,2863
23.59,2726
23.60,2764
23.61,2682
23.61,2863
23.62,2893
23.62,2484
23.63,3433
23.64,2810
23.64,2713
23.65,2768
23.65,2986
23.66,2707
23.67,3348
23.67,2597
23.68,2579
23.68,2931
23.69,2360
23.70,2699
23.70,2845
23.71,2546
23.71,2682
23.72,2639
23.73,2800
23.73,2862
23.74,2784
23.74,2623
23.75,2542
23.76,2805
23.76,3030
23.77,3049
23.77,2679
23.78,2903
23.79,2512
23.79,3087
23.80,1968
23.80,2261
23.81,2942
23.82,2446
23.82,2893
23.83,2648
23.83,2699
23.84,2556
23.85,2558
23.85,2906
23.86,2526
23.87,3031
23.87,2687
23.88,2778
23.88,2762
23.89,2550
23.90,2778
23.90,2595
23.91,2720
23.91,2399
23.92,2569
23.93,2662
23.93,2180
23.94,2404
23.94,2710
23.95,2675
23.96,2485
23.96,3073
23.97,3174
23.97,3182
23.98,2998
23.99,2903
23.99,2734
24.00,3471
24.00,2905
24.01,2398
24.02,2531
24.02,2775
24.03,3139
24.03,2913
24.04,2762
24.05,2807
24.05,2949
24.06,2856
24.06,2839
24.07,2722
24.08,3028
24.08,2935
24.09,2549
24.09,2674
24.10,2045
24.11,2669
24.11,3209
24.12,2318
24.12,2425
24.13,2724
24.14,2924
24.14,3040
24.15,2689
24.16,2826
24.16,2154
24.17,2543
24.17,3810
24.18,2984
24.19,2756
24.19,2680
24.20,2884
24.20,2466
24.21,2638
24.22,2489
24.22,2948
24.23,2513
24.23,2906
24.24,2791
24.25,2590
24.25,2967
24.26,2785
24.26,2364
24.27,2963
24.28,2569
24.28,2105
24.29,3031
24.29,2451
24.30,2283
24.31,2900
24.31,3037
24.32,2315
24.32,2339
24.33,2916
24.34,2414
24.34,2472
24.35,2391
24.35,2598
24.36,2286
24.37,3263
24.37,4328
24.38,5112
24.38,6001
24.39,8783
24.40,11473
24.40,13682
24.41,15857
24.42,14908
24.42,14606
24.43,12980
24.43,11047
24.44,9370
24.45,7963
24.45,6795
24.46,5879
24.46,5656
24.47,4818
24.48,3981
24.48,4210
24.49,3835
24.49,3325
24.50,3452
24.51,3469
24.51,3619
24.52,2786
24.52,3193
24.53,2629
24.54,3267
24.54,2545
24.55,3303
24.55,2481
24.56,3347
24.57,2755
24.57,3173
24.58,2607
24.58,2622
24.59,3530
24.60,3217
24.60,3869
24.61,3017
24.61,3415
24.62,3222
24.63,3423
24.63,2582
24.64,2992
24.64,3166
24.65,3276
24.66,2835
24.66,3041
24.67,3342
24.67,2652
24.68,2957
24.69,2866
24.69,2484
24.70,3189
24.71,2890
24.71,2573
24.72,3139
24.72,2477
24.73,2424
24.74,2395
24.74,2437
24.75,2650
24.75,2461
24.76,2655
24.77,2441
24.77,2539
24.78,2505
24.78,3310
24.79,2602
24.80,3159
24.80,2906
24.81,3227
24.81,2779
24.82,3105
24.83,2990
24.83,3135
24.84,3137
24.84,2841
24.85,3225
24.86,3240
24.86,2910
24.87,3363
24.87,2905
24.88,3794
24.89,2695
24.89,3574
24.90,2038
24.90,2733
24.91,2340
24.92,2712
24.92,3138
24.93,2826
24.93,2679
24.94,2633
24.95,2069
24.95,2790
24.96,2902
24.96,2825
24.97,2499
24.98,2654
24.98,2108
24.99,3233
25.00,2976
25.00,2277
25.01,2787
25.01,2901
25.02,2778
25.03,3223
25.03,2294
25.04,3049
25.04,3195
25.05,3809
25.06,2890
25.06,3538
25.07,2941
25.07,3147
25.08,2930
25.09,3480
25.09,3297
25.10,3172
25.10,3695
25.11,2912
25.12,2793
25.12,3326
25.13,2656
25.13,3160
25.14,2858
25.15,2769
25.15,2723
25.16,3108
25.16,3207
25.17,2682
25.18,2794
25.18,2864
25.19,3156
25.19,2827
25.20,2907
25.21,3050
25.21,2777
25.22,2758
25.22,2947
25.23,2887
25.24,2966
25.24,2756
25.25,2455
25.25,2390
25.26,2366
25.27,2528
25.27,3225
25.28,2768
25.29,2266
25.29,3054
25.30,2831
25.30,3011
25.31,2856
25.32,2601
25.32,3027
25.33,2747
25.33,2554
25.34,2887
25.35,2634
25.35,2609
25.36,3074
25.36,3002
25.37,2800
25.38,3443
25.38,3050
25.39,2392
25.39,2463
25.40,2496
25.41,2359
25.41,3045
25.42,2449
25.42,3674
25.43,3342
25.44,3800
25.44,3876
25.45,4609
25.45,3438
25.46,3179
25.47,3878
25.47,3585
25.48,3551
25.48,4033
25.49,3306
25.50,4026
25.50,3589
25.51,3752
25.51,3502
25.52,3567
25.53,4016
25.53,3099
25.54,3196
25.54,2707
25.55,3127
25.56,3276
25.56,3209
25.57,2998
25.58,3258
25.58,3164
25.59,3940
25.59,3541
25.60,3037
25.61,3484
25.61,2862
25.62,2975
25.62,3277
25.63,3156
25.64,3473
25.64,3259
25.65,2597
25.65,3400
25.66,3202
25.67,3035
25.67,2799
25.68,2828
25.68,4274
25.69,4065
25.70,5657
25.70,4509
25.71,5994
25.71,6265
25.72,5743
25.73,6926
25.73,5512
25.74,5692
25.74,4504
25.75,3939
25.76,4961
25.76,4552
25.77,3889
25.77,3943
25.78,4309
25.79,3535
25.79,3197
25.80,3659
25.80,3154
25.81,3052
25.82,2719
25.82,2744
25.83,2992
25.83,2673
25.84,2984
25.85,3220
25.85,3622
25.86,3325
25.87,3179
25.87,3996
25.88,4423
25.88,4089
25.89,5210
25.90,5017
25.90,4916
25.91,4035
25.91,3978
25.92,2677
25.93,3502
25.93,2821
25.94,2879
25.94,3332
25.95,2876
25.96,2641
25.96,3033
25.97,3249
25.97,2925
25.98,3126
25.99,2932
25.99,2575
26.00,3189
26.00,2893
26.01,3119
26.02,2749
26.02,2474
26.03,2803
26.03,2690
26.04,2636
26.05,3114
26.05,2362
26.06,2352
26.06,3155
26.07,2504
26.08,2669
26.08,2910
26.09,2971
26.09,2769
26.10,2574
26.11,2160
26.11,2799
26.12,2791
26.12,2863
26.13,2802
26.14,2870
26.14,2657
26.15,2140
26.16,2243
26.16,2518
26.17,2560
26.17,3123
26.18,3128
26.19,3364
26.19,3784
26.20,4575
26.20,4569
26.21,5056
26.22,5229
26.22,4307
26.23,4682
26.23,4022
26.24,3557
26.25,3246
26.25,3030
26.26,2416
26.26,3252
26.27,2706
26.28,3626
26.28,3015
26.29,2933
26.29,2024
26.30,2642
26.31,2600
26.31,2514
26.32,2399
26.32,2772
26.33,2538
26.34,3227
26.34,2443
26.35,2626
26.35,3020
26.36,3085
26.37,2450
26.37,2833
26.38,2740
26.38,2149
26.39,2575
26.40,2404
26.40,3071
26.41,2987
26.41,2300
26.42,2639
26.43,2762
26.43,2904
26.44,2998
26.45,3262
26.45,3820
26.46,3794
26.46,3855
26.47,3279
26.48,3260
26.48,3686
26.49,3435
26.49,2767
26.50,2448
26.51,2924
26.51,2670
26.52,2348
26.52,2573
26.53,2299
26.54,2420
26.54,2421
26.55,2722
26.55,2279
26.56,2238
26.57,2470
26.57,2677
26.58,3352
26.58,3246
26.59,2864
26.60,3182
26.60,3214
26.61,3354
26.61,2490
26.62,3513
26.63,3553
26.63,3243
26.64,3435
26.64,3681
26.65,3540
26.66,3312
26.66,3572
26.67,3065
26.67,2952
26.68,3285
26.69,3652
26.69,3497
26.70,3248
26.70,2872
26.71,2398
26.72,2681
26.72,3239
26.73,3174
26.74,2659
26.74,2558
26.75,2735
26.75,2973
26.76,3146
26.77,2138
26.77,2998
26.78,3368
26.78,2477
26.79,2722
26.80,2813
26.80,2419
26.81,2467
26.81,2823
26.82,2625
26.83,2592
26.83,2961
26.84,2839
26.84,2623
26.85,2847
26.86,3033
26.86,2667
26.87,2680
26.87,2862
26.88,2844
26.89,2862
26.89,2766
26.90,3319
26.90,3425
26.91,2639
26.92,2798
26.92,2631
26.93,2384
26.93,2902
26.94,2475
26.95,2808
26.95,2781
26.96,2398
26.96,3358
26.97,3487
26.98,3400
26.98,2471
26.99,2267
26.99,2928
27.00,2907
27.01,2844
27.01,2919
27.02,2631
27.03,2787
27.03,2832
27.04,2675
27.04,3017
27.05,2609
27.06,2759
27.06,3233
27.07,2931
27.07,2712
27.08,3100
